Step|Temperature|Text
36000;greedy;he was to be so kind as the ol
36000;0.5;he duck splashed, took her hea
36000;1.0;have been
pick,

 She laid her
36000;2.0;had rung outside in frog; hust
36000;greedy;Sleeping beauty is not and cannot stay in the stre
36000;0.5;Sleeping beauty is only a dream.’

‘There is a mur
36000;1.0;Sleeping beauty is of no use vain; till it was cur
36000;2.0;Sleeping beauty is,’ And these yers
crrabined, rap
36000;greedy;Sleeping beauty is not and cannot stay in the streets and rest and said: ‘I have had a little daught
36000;0.5;Sleeping beauty is not at home and
when the dogs came to help his bed, and said: ‘I will run and hea
36000;1.0;Sleeping beauty is not and found no over the lake twelve heart, that man, once more, and that it was
36000;2.0;Sleeping beauty is
you, afundenilf tryiventhtchief; jusrill baty healtheroject thirld, no key or eve
37000;greedy;and the stars, and the seventh
37000;0.5;an came to the tree, and the b
37000;1.0;as his heart below.

1.F.2.  L
37000;2.0;ath fat
quint.

He thoughticlo
37000;greedy;Sleeping beauty is not see if you will be a stones
37000;0.5;Sleeping beauty is not and do not come to the chic
37000;1.0;Sleeping beauty is, for keep him, and was quite do
37000;2.0;Sleeping beauty is no geese,’ said he,
‘you kindly
37000;greedy;Sleeping beauty is not see if you will be a stones. The little dwarf came to the great compassionate
37000;0.5;Sleeping beauty is not the room of her troomy, and the cook was seen, and said: ‘I should like the m
37000;1.0;Sleeping beauty is none, the weach; and there no
longer. At last, when he. ‘The dish, workman went u
37000;2.0;Sleeping beauty is glad,
and slilmudtagle.’ Jyifated this, tell you, Id, unbendaname slust again-rou
38000;greedy;
and the bird no farther, and 
38000;0.5;
the princess restored the cel
38000;1.0;
and every quick and pleased h
38000;2.0;
Project Guterbincrmation,’ he
38000;greedy;Sleeping beauty is not and let me go out all the w
38000;0.5;Sleeping beauty is not a way quietly of end comfor
38000;1.0;Sleeping beauty is fall, and the shepherd kept his
38000;2.0;Sleeping beauty is ncched up, she had gltesion or 
38000;greedy;Sleeping beauty is not and let me go out all the water, and the second son was a little girl, and th
38000;0.5;Sleeping beauty is nothing to do bountain from the fire, and said, ‘Be a fine thing to entice of the
38000;1.0;Sleeping beauty is not to be a good hop, before the applisyed in.
I am too, nor entreated by the eve
38000;2.0;Sleeping beauty is very nice wish must quite?
gon to
an ant-ura(s By PIRTO DALAMANS, CLABK,
SAITTHYI
39000;greedy;‘I will give you a piece of ca
39000;0.5;‘I could but shudder! If I cou
39000;1.0;‘Goodbye, Gretel.
‘Where are y
39000;2.0;‘keep use  Pravig, Just, No3, 
39000;greedy;Sleeping beauty is only a dream.’

‘What does the 
39000;0.5;Sleeping beauty is with him.

The second princess 
39000;1.0;Sleeping beauty is face and we woods, and
here to 
39000;2.0;Sleeping beauty is, for only in evenin?,

     It 
39000;greedy;Sleeping beauty is only a dream.’

‘What does the world went on a white doves to the world, and said
39000;0.5;Sleeping beauty is for the castle. ‘There is a little, and away she was to be ready, and as she was 
39000;1.0;Sleeping beauty is parcent into the well into hid. The servant refused him:
but saying away from eac
39000;2.0;Sleeping beauty is?’ ‘Oh! faps, will get nbahing quite
deck drunklyoking
the Foutched, luckly romuse
40000;greedy;﻿The soldier said, ‘I will go 
40000;0.5;﻿ she pricked her head of his 
40000;1.0;﻿he ought to have a good day: 
40000;2.0;﻿N’
hay; for wom run in her.


40000;greedy;Sleeping beauty is of her father, and went away an
40000;0.5;Sleeping beauty is of for the third time, and said
40000;1.0;Sleeping beauty is to come up.’ As he jumb.
Shelli
40000;2.0;Sleeping beauty is asleep. A Then master relade on
40000;greedy;Sleeping beauty is of her father, and went away and drank to the bedread with all his might. Then he
40000;0.5;Sleeping beauty is of her father, and will not be able to fier the following worth the water, and wh
40000;1.0;Sleeping beauty is nor undernate
and fetch some going it, and he said, ‘I should larted him all know
40000;2.0;Sleeping beauty is to go. Jamp try Wife, do rut him. He no
been, he came he said: “Dummed.’ ‘That?’ 
41000;greedy;When the fox said, ‘I have had
41000;0.5;What did you take her?’ ‘I too
41000;1.0;When all were asleep, and
all 
41000;2.0;Wearly, quite fountay.
Furcate
41000;greedy;Sleeping beauty is not straight to the stairs. The
41000;0.5;Sleeping beauty is not soon as he could waited for
41000;1.0;Sleeping beauty is not use of scent and
the sparro
41000;2.0;Sleeping beauty is dosance, crew-hay into the a”se
41000;greedy;Sleeping beauty is not straight to the stairs. The dress she was so strange assemblew about his son,
41000;0.5;Sleeping beauty is not standing like the holes of a repised that the poor hair of the sea, and as sh
41000;1.0;Sleeping beauty is only at four for your salk!      HORSEMN
     DOR DWNEGS OR BREAR OF-SI-SOR GRATH
41000;2.0;Sleeping beauty is timeing, but, took
poos, take
anot.’
‘We must
me thrust
Ilsane
to be pope?
And as
42000;greedy;6.  It must have a cow, and sa
42000;0.5;6.  In one another. And the th
42000;1.0;64 Now Chanticleer knows it aw
42000;2.0;651:/

1.B. TOL MRADRARENTAIN 
42000;greedy;Sleeping beauty is not and the beautiful young lad
42000;0.5;Sleeping beauty is asleep and said: ‘If you are to
42000;1.0;Sleeping beauty is tiretality to my kindn’s
ass, ‘
42000;2.0;Sleeping beauty is rich og it,
and,
***r afragy st
42000;greedy;Sleeping beauty is not and the beautiful young lady, and then the princess was gone, she had a stran
42000;0.5;Sleeping beauty is not seemed morning to come and fetch some water, and the willow-wren, nobory grou
42000;1.0;Sleeping beauty is only at one Dummling again there intention to awaken his
hand, and the shoelly to
42000;2.0;Sleeping beauty is
quilited! This irst, hack,
or flese
boards of
Anh a peaying fox; and, and they
  
43000;greedy;ch the first place the princes
43000;0.5;cried out, ‘Come and said, ‘I 
43000;1.0;children are learnt that his c
43000;2.0;cat, sail boy haplewed one’n b
43000;greedy;Sleeping beauty is not such a hurry that the fox a
43000;0.5;Sleeping beauty is for the first wild man was afte
43000;1.0;Sleeping beauty is as if we would be already witho
43000;2.0;Sleeping beauty is
Sook hained, cartaint trotily t
43000;greedy;Sleeping beauty is not such a hurry that the fox again and was already dark nighting to his heart to
43000;0.5;Sleeping beauty is not such a grief out of the window and cried: ‘What are you ask again.’ ‘What doe
43000;1.0;Sleeping beauty is out of the obliged to keep how it was the deg out, and when the feast was true, a
43000;2.0;Sleeping beauty is impoor, at my favo!’ said he; and
could
known--keep, go in, partic
alon,, U but E
44000;greedy;#2591]
Release. The wolf was s
44000;0.5;#91-63, be curibul to them, bu
44000;1.0;#2154f these Briving alrew clo
44000;2.0;#*lea, had re-th!
you undertul
44000;greedy;Sleeping beauty is not and the golden bird with th
44000;0.5;Sleeping beauty is not shoutdly, the wind was read
44000;1.0;Sleeping beauty is not over the other; and so in t
44000;2.0;Sleeping beauty is,’ thinklither bog wanted, cat i
44000;greedy;Sleeping beauty is not and the golden bird with the way to the castle, and the second son was to be 
44000;0.5;Sleeping beauty is as white will be better up to the tower, and said, ‘I will not set me free.’ The 
44000;1.0;Sleeping beauty is not with this mine.” Never dwares that she thought: ‘Stand off, but she
could eat
44000;2.0;Sleeping beauty is,
in whuch dir.   
  TAF; F HeF? What always, villoe.’
Shoul comes: ‘you
must come
45000;greedy;nd the man went out to the boy
45000;0.5;n the window of the raven on t
45000;1.0;n said, ‘Let me sisticed to lo
45000;2.0;n led
turn for fearwee she:

 
45000;greedy;Sleeping beauty is not so much as he could not see
45000;0.5;Sleeping beauty is not shuddering the words, ‘Weel
45000;1.0;Sleeping beauty is not neared for anything
that th
45000;2.0;Sleeping beauty is; he? Your took
using.
So loon, 
45000;greedy;Sleeping beauty is not so much as he could not see the bird which had been so great a little while h
45000;0.5;Sleeping beauty is not stood as he was heard in the meadows and must be pleased to be found a good p
45000;1.0;Sleeping beauty is our pocket
on which a hair, and one
side colidary of
this?’ cried the huntsman, ‘
45000;2.0;Sleeping beauty is I
am dog,’ so said,: for.

; and Umbabmed yeard,
who, my
vasheagar’d men. burued

46000;greedy;f the boy, and said: ‘I will l
46000;0.5;f you have got the steak in th
46000;1.0;f it until her food in his pil
46000;2.0;firrly starctid  mich,
with ar
46000;greedy;Sleeping beauty is not and do not know what to do,
46000;0.5;Sleeping beauty is open, and took hold of him, and
46000;1.0;Sleeping beauty is all three.’

‘Well,’ said Rolan
46000;2.0;Sleeping beauty is _gray
get
her, for each duamuse
46000;greedy;Sleeping beauty is not and do not know what to do, you should have put them in the market, with a gr
46000;0.5;Sleeping beauty is on his time the same gards, and led him away from him away; but the two princess 
46000;1.0;Sleeping beauty is not and smoke. ‘I am making it up in lady thentermed of the cellar, and as she se
46000;2.0;Sleeping beauty is,’ averss Hanked of etay, she laidan, ranced intomad her, ‘Let it quing, but the w
47000;greedy;ZEN

There was once a mouse, w
47000;0.5;ZEL

As he thought he was comi
47000;1.0;ZEN

There was once a man will
47000;2.0;ZEr Rer
ot;
the good quite loa
47000;greedy;Sleeping beauty is of front of the wind, the count
47000;0.5;Sleeping beauty is not filled to give them all the
47000;1.0;Sleeping beauty is agreement.  They fell into the

47000;2.0;Sleeping beauty is,
Promes)?’ bastressen, they let
47000;greedy;Sleeping beauty is of front of the wind, the countryman stones in his store where the man who was to
47000;0.5;Sleeping beauty is a reven-girl at once!’ ‘But nobody will, with the river, as she could not let him
47000;1.0;Sleeping beauty is with all his chasirs.’ So he went back foom frock and wearer who were letting cru
47000;2.0;Sleeping beauty is
after wherever, they still one, right-case, and I woroomantly kilon by that;’ stu
48000;greedy;pear for a long time, and the 
48000;0.5;ping towards the steps.




TH
48000;1.0;prang themselves, they might n
48000;2.0;phat, twent his father calf a

48000;greedy;Sleeping beauty is not and cannot stay with the wo
48000;0.5;Sleeping beauty is not statter!’ ‘Well, wife, you 
48000;1.0;Sleeping beauty is once a knight without you,’ but
48000;2.0;Sleeping beauty is;’ hen dove ‘let all liabily-roy
48000;greedy;Sleeping beauty is not and cannot stay with the words out of the wood, and said, ‘The wind was so he
48000;0.5;Sleeping beauty is not suffer the little girl stands and found himself to the window, and said, ‘Ah,
48000;1.0;Sleeping beauty is not any great peonle and there was a steak to find another thirst!’ asked he, ‘in
48000;2.0;Sleeping beauty is just as I
were! fuld Dod, wife I’m’s
healt leapt cords, whose broke ju!
Will no
 
49000;greedy;RINDEL

There was once a man w
49000;0.5;Rn Rarly
5ich, Jyird the serva
49000;1.0;REN-GIRL      THE GOOSE
-     
49000;2.0;REE GROCK-EDC
     LITY!
 IRTS
49000;greedy;Sleeping beauty is as bright and the princess was 
49000;0.5;Sleeping beauty is as bright and said: ‘Listen!’ ‘
49000;1.0;Sleeping beauty is agreen
from anything. The faith
49000;2.0;Sleeping beauty is.!
-so
gonot-sone; fuller:

 ‘Fo
49000;greedy;Sleeping beauty is as bright and the princess was overjoyed to see them and said: ‘I have seen it in
49000;0.5;Sleeping beauty is a rebine.’ ‘What do you broke off his husband, ‘to be about to my father’s son sa
49000;1.0;Sleeping beauty is silvery to find you hang,
  She laid himself dwar; ‘Heave has following
third!’
s
49000;2.0;Sleeping beauty is her.


Goddudate tears celimbaro?’ the ugl compAid he; ‘they greetival; for imagy
50000;greedy;(grifisualter of the wood to t
50000;0.5;(8)1.) and after the dog the s
50000;1.0;(good-fokes down quietly?’ And
50000;2.0;(Cr that there, had finnid, an
50000;greedy;Sleeping beauty is not any way to go home, and sai
50000;0.5;Sleeping beauty is not very dark and standing ther
50000;1.0;Sleeping beauty is pusped to been, and as the prin
50000;2.0;Sleeping beauty is?’ One quite
air,’ said he: ‘she
50000;greedy;Sleeping beauty is not any way to go home, and said, ‘I am very carry the cook to the king, and then
50000;0.5;Sleeping beauty is not very pleased with them. The woman said: ‘You have deceived nothing and went i
50000;1.0;Sleeping beauty is not large jug gold, and then me the royal claaming about away with the one which 
50000;2.0;Sleeping beauty is queen asse, Howev men.’ ‘Do u! I worl Doctly in,
Clake over their
yom.’ ‘Ouv, Tho
51000;greedy;

The bird came to the garden,
51000;0.5;
the prince and the birds and 
51000;1.0;
came and bencaced
his father’
51000;2.0;
Jorin Tom
advecent? My spellp
51000;greedy;Sleeping beauty is forth in the world, and the bea
51000;0.5;Sleeping beauty is forth in the shepherd’s court, 
51000;1.0;Sleeping beauty is emb. tine of this way; but they
51000;2.0;Sleeping beauty is eiget. And
when noivee Rosamb-w
51000;greedy;Sleeping beauty is forth in the world, and the bear to the fire and said, ‘I will give you a fine th
51000;0.5;Sleeping beauty is forth in the collection of the corner, and not a single great thirsty.’ ‘Oh, no!’
51000;1.0;Sleeping beauty is with it alone, in the bruswife, and that she had cut off the best of the tower
an
51000;2.0;Sleeping beauty is asleep.
Scurccasit, within.’ He drew
your
hour,’ Faran, never
lay TUL Crejapty en
52000;greedy;Catherine stood before him and
52000;0.5;Catherine stood by the wild bo
52000;1.0;CT LIAPG Alas I promised any m
52000;2.0;Curdken’s
tox:
nodfindrock and
52000;greedy;Sleeping beauty is not and do not know what to do,
52000;0.5;Sleeping beauty is not and saw that it was an ench
52000;1.0;Sleeping beauty is in her may way.’ And thus is a 
52000;2.0;Sleeping beauty is not
herpefting with them would 
52000;greedy;Sleeping beauty is not and do not know what to do, and at last the man said, ‘I will go to the botto
52000;0.5;Sleeping beauty is nor married this time in lay of some achoud that he could help me on the royal co
52000;1.0;Sleeping beauty is not
looked very hard, the second timeds Project Gutenberg-tm works.

1.E.6.  If y
52000;2.0;Sleeping beauty is
downl cabing across.’ So
sayly Hole exceverel.’ Bullarw; the fronted are you summ
53000;greedy;I will give you the castle of 
53000;0.5;I will give you your servants 
53000;1.0;I can get one, the doctor was 
53000;2.0;ICINDE POOES

The woken destra
53000;greedy;Sleeping beauty is not the castle of Stromberg. Bu
53000;0.5;Sleeping beauty is not the castle was a little lon
53000;1.0;Sleeping beauty is sood there?’
said the man, ‘she
53000;2.0;Sleeping beauty is not concers.

Onlufy dewime, ge
53000;greedy;Sleeping beauty is not the castle of Stromberg. But the little tailor was a road reigned in the wood
53000;0.5;Sleeping beauty is not the king’s son said, ‘I will
lay myself and said: ‘Dear father, I have bought
53000;1.0;Sleeping beauty is going to let the fiddler, that there those
little man said to
him, ‘are you will 
53000;2.0;Sleeping beauty is
now.
 look in. we for your buttor frifty, nose-seeel!’ cried he
gote. Whoseevease
54000;greedy;Cat-skin her husband, and the 
54000;0.5;Cat-skin, and went to the ring
54000;1.0;CT-SE
WEMIFE WERRIPEACH



FUN
54000;2.0;Come’s, the third!’

tone midf
54000;greedy;Sleeping beauty is not to be married. His hand in 
54000;0.5;Sleeping beauty is not the king’s son said, ‘I wil
54000;1.0;Sleeping beauty is asleep, take them full of its b
54000;2.0;Sleeping beauty is nook
infuched tunil noor, froge
54000;greedy;Sleeping beauty is not to be married. His hand in his pocket, and went to the castle, and the cock s
54000;0.5;Sleeping beauty is not a very time was turned into the castle, and the night’s lord
than good told h
54000;1.0;Sleeping beauty is not accidently, perissiseaten.
When the fox
morting met the trees undergatefy, so
54000;2.0;Sleeping beauty is an
is
tampt in use
I?’

They darkn: old,
says;
2awiblaymly his skinsmatter. IF I 
55000;greedy;s the back door. At last he st
55000;0.5;s he was killed, and said, ‘Th
55000;1.0;sleem. When they walked for th
55000;2.0;senneve a verink, I she, wishe
55000;greedy;Sleeping beauty is not a single white feather took
55000;0.5;Sleeping beauty is as before. But the fisherman we
55000;1.0;Sleeping beauty is not
access to in, and he sent i
55000;2.0;Sleeping beauty is!: cellak.’ Ap it held fartunes;
55000;greedy;Sleeping beauty is not a single white feather took her with him, and the stones in the courtyard, an
55000;0.5;Sleeping beauty is with him, and was about to look at it. Then she began to see that the second son 
55000;1.0;Sleeping beauty is min,’ said the shiple, are of it, and had put the revil that shall be tried, and 
55000;2.0;Sleeping beauty is. What’
say there.
So those invymanking unknie youf
(or not
you emselve went, that
56000;greedy;Red-Cap were seeking him well,
56000;0.5;RIED BUJIED, AND OND SUST REF 
56000;1.0;REEMAAR DRBECT GOOSCE REATIOK

56000;2.0;RNOPLRNVAI You Yatep
pleasure.
56000;greedy;Sleeping beauty is not surely dwelt a little piece
56000;0.5;Sleeping beauty is or not. At last, when she came 
56000;1.0;Sleeping beauty is not long armour saves;
but it i
56000;2.0;Sleeping beauty is
getting I bloom,’ said the Fait
56000;greedy;Sleeping beauty is not surely dwelt a little piece of wood, and the second son was to be asleep, and
56000;0.5;Sleeping beauty is not seemed that he will be afar lad heel awake and sat down and sprang to be pois
56000;1.0;Sleeping beauty is forth.’ ‘Alas! good
man.’ Then they butterman, insolen meal and there you weep so
56000;2.0;Sleeping beauty is not a girting MBIM

At me, hive you as a pigms hon through it,
he lorded some rol
57000;greedy;Queen you have settled whether
57000;0.5;QUENS LOCTANK
IND, AND THE STO
57000;1.0;QUEENT THE RADENTLLING MUSICI

57000;2.0;QKAN HIN WASHEFE--WOWER CROT W
57000;greedy;Sleeping beauty is of his shoulder, and the stars-
57000;0.5;Sleeping beauty is as before, and the shoes in his
57000;1.0;Sleeping beauty is of sight. The fish had done eve
57000;2.0;Sleeping beauty is upsce out nuve
quite
right will
57000;greedy;Sleeping beauty is of his shoulder, and the stars--happened that the castle was a garden, and the go
57000;0.5;Sleeping beauty is a regich daybreak, and told him that he had done it up in little tailor, who had 
57000;1.0;Sleeping beauty is agree to cook was very angry, and give him a
secllatel of golden
clothing.


Snow
57000;2.0;Sleeping beauty is window--sworv’s again by with boy,
and marry
hurried.

Codrud
thish Guen.’’..
Do,
58000;greedy;ut the bear was as before; the
58000;0.5;uld not come to the church tog
58000;1.0;ut, ‘Donating

  At one stretc
58000;2.0;ues spie; blest in, went strai
58000;greedy;Sleeping beauty is not a wild man was after him, a
58000;0.5;Sleeping beauty is not a wild side of the castle w
58000;1.0;Sleeping beauty is nothing for a long time.’ But t
58000;2.0;Sleeping beauty is fox.’
So outcabog him intoop.
G
58000;greedy;Sleeping beauty is not a wild man was after him, and went to the ball, he will soon set me free.’ Sh
58000;0.5;Sleeping beauty is not a tusk,’ cried the princess, ‘and so we will have something was there?’ ‘That
58000;1.0;Sleeping beauty is quite founiny. The wolf arose, then came up, so that was there.’ And there was a 
58000;2.0;Sleeping beauty is.
At!
diffing harm. Rose becounted together takig there!’, Hafay? Tunely! He said,
59000;greedy;#2591]
Release is the ring whi
59000;0.5;#2591]
Release: so he saw the 
59000;1.0;#jumble to perform and sea
me 
59000;2.0;#gwar master, he quagewnemsuch
59000;greedy;Sleeping beauty is not and deserted the door she h
59000;0.5;Sleeping beauty is a cowe. It was a mouse, he saw 
59000;1.0;Sleeping beauty is very true breath House. From th
59000;2.0;Sleeping beauty is
sighed
home.
The quilled its to
59000;greedy;Sleeping beauty is not and deserted the door she had given her leave me, and there was a good fairy 
59000;0.5;Sleeping beauty is only a dream, and called and drank. So he said to him: ‘We will remain what he ha
59000;1.0;Sleeping beauty is not my words, but who had some man said: ‘The drwamands?’ said
the good again, an
59000;2.0;Sleeping beauty is into the nerly) over unknocl not; parsniff@p!’

A roarly eachedden your times, Gr
60000;greedy;?’ said the fisherman, ‘the wi
60000;0.5;?’ The girl should concealed t
60000;1.0;?’ The maidow standing
at the 
60000;2.0;?’ cried he; so, they corraugh
60000;greedy;Sleeping beauty is agreed to see the coach of the 
60000;0.5;Sleeping beauty is agreed to make the beautiful co
60000;1.0;Sleeping beauty is not son, six months hay pretend
60000;2.0;Sleeping beauty is,’ replied
I budy crise
ib)! how
60000;greedy;Sleeping beauty is agreed to see the coach of the cook was come. The shepherd said, ‘I will be a sin
60000;0.5;Sleeping beauty is again he saw a beautiful woman to be satisfied him again.

The king was very trea
60000;1.0;Sleeping beauty is right at anyone why she was not down into his ear food, when he reached across th
60000;2.0;Sleeping beauty is?’ ‘Is drew
ordering jecentednure?’

‘Bric rivary, collays.’ ‘And when! everythe r
61000;greedy;% in his right carried to stay
61000;0.5;% me to a little black and ric
61000;1.0;% in his arm; but he did not d
61000;2.0;%oor.
 It oun up. As he
hent i
61000;greedy;Sleeping beauty is not a very sorrowful; so the ma
61000;0.5;Sleeping beauty is not a very time he was so strai
61000;1.0;Sleeping beauty is
much as to another money.

When
61000;2.0;Sleeping beauty is on niffor again, viewing. They 
61000;greedy;Sleeping beauty is not a very sorrowful; so the man said, ‘I will rave it, and said, ‘I will rave it
61000;0.5;Sleeping beauty is all were to see the best of all;
  She laid his hole iver she was so star gaily f
61000;1.0;Sleeping beauty is now?
Ho can
wait and killed his finger, and he wished,
and little grame of Life, 
61000;2.0;Sleeping beauty is to
long knife. ‘I
can.

At hone; and
when somew took last;
you’r; if I had queen,
62000;greedy;’ Then the woman said, ‘I will
62000;0.5;’ The little tailor was to be 
62000;1.0;’ Sadly, was any longed him, a
62000;2.0;’s pock; if you
well?’ ‘That i
62000;greedy;Sleeping beauty is as before. But the man went awa
62000;0.5;Sleeping beauty is all the bird set them into it a
62000;1.0;Sleeping beauty is not really leave the dreading w
62000;2.0;Sleeping beauty is diad? stay your prizens till an
62000;greedy;Sleeping beauty is as before. But the man went away again, and the stones in his side, and said, ‘Wh
62000;0.5;Sleeping beauty is with a few like at the door, and only get a dost witch called and saying: ‘I am a
62000;1.0;Sleeping beauty is with it? a cuttil, and conseat in a man saw that.’ But he began, he began to long
62000;2.0;Sleeping beauty is e
told!
  Be lis paitt, this your rest, I
will
no unitaith beside hungry.’ ‘Becke
63000;greedy;Hans, and when the wolf had sa
63000;0.5;Hans, after all,’ said the old
63000;1.0;Hir all
the other. ‘Give that 
63000;2.0;HK, SHBE EVERVEWE, THES LIMKI 
63000;greedy;Sleeping beauty is not a fine thing that is not th
63000;0.5;Sleeping beauty is not with you, and you will be a
63000;1.0;Sleeping beauty is as stron,’ This straight before
63000;2.0;Sleeping beauty is, brider; yesteraming quareurs; 
63000;greedy;Sleeping beauty is not a fine thing that is not the tree, and the stopped out of the water, and said
63000;0.5;Sleeping beauty is not suffer upon the stars: and when the wolf said, ‘I shall be put to the barrel 
63000;1.0;Sleeping beauty is asleep,
she said therefore
‘my road on the froachmat when his words; and thought 
63000;2.0;Sleeping beauty is asideeporr rich
oFjicket wiftage Faid abouts Parter is quite drow: Clast it
was a
64000;greedy;VE WATER OF LISTHERK-CED NOT  
64000;0.5;VE WATEN THE DANCAND IN LASTAI
64000;1.0;Very dinners, and
part where t
64000;2.0;VANS 
The
cellbrured’s dow, an
64000;greedy;Sleeping beauty is as before, the soldier was very
64000;0.5;Sleeping beauty is as before, and the huntsmen too
64000;1.0;Sleeping beauty is done; I will receak
me free, an
64000;2.0;Sleeping beauty is
emp? then tu be uprading, and c
64000;greedy;Sleeping beauty is as before, the soldier was very angry, and said, ‘I have something given me.’ ‘Th
64000;0.5;Sleeping beauty is as long as he was going to be put into a rose to the house and said, ‘I am very m
64000;1.0;Sleeping beauty is your father?’ ‘The first
sons yellow blew; and
she had done these she said to her
64000;2.0;Sleeping beauty is kills, or yournepe tallose
tidler Sulten keep his but they
[uffed his luck
to pen
65000;greedy;ing the work of the stream of 
65000;0.5;is side of the fields, and sai
65000;1.0;ight like you,’ Snit fook as h
65000;2.0;imother tearsg.

PretecHome gl
65000;greedy;Sleeping beauty is not the way that she had eaten 
65000;0.5;Sleeping beauty is to carry it home with you.’ ‘Wh
65000;1.0;Sleeping beauty is, and thought to himself, ‘I can
65000;2.0;Sleeping beauty is with
ang
go. The rung on atfecu
65000;greedy;Sleeping beauty is not the way that she had eaten so many birds sitting on the stables they came to 
65000;0.5;Sleeping beauty is not and are about licks that they were often lock in it. After a short time, a ma
65000;1.0;Sleeping beauty is sitting. ‘Yel, and got the carriage and twelve dead.’ ‘There is so caught all tha
65000;2.0;Sleeping beauty is, Arlated
Hap:

Litto
CWay-,’, cried The queen. Stilfings lady, why husbat in moge
66000;greedy;--indeed learnt something to e
66000;0.5;-tree with all his daughter, a
66000;1.0;-form,   A payanting there was
66000;2.0;--Wily is
you have spell hapby
66000;greedy;Sleeping beauty is as beer as no grinder return to
66000;0.5;Sleeping beauty is as beer, he can the moon came a
66000;1.0;Sleeping beauty is as when the young wishing-line-
66000;2.0;Sleeping beauty is one;
JLEMHAGEMIN?
PANT.,
 with 
66000;greedy;Sleeping beauty is as beer as no grinder return to my father, and the stars were sitting on a tree t
66000;0.5;Sleeping beauty is or thy Unifed Mroad Mother, and the shoes in the tower, and said, ‘I will go down
66000;1.0;Sleeping beauty is or such a tree to the king’s son seemed for him, but
the cow
sly over pretty good
66000;2.0;Sleeping beauty is
turtsing
over him, a
king drews three it alencine:
you knocirs ponsefoatt,
  Alit
67000;greedy;Then the fisherman went home t
67000;0.5;Then he went to the palace, an
67000;1.0;Then many misery wishit a copy
67000;2.0;T’ FUSES 
There Snow/rofliesse
67000;greedy;Sleeping beauty is not near his little son; but th
67000;0.5;Sleeping beauty is agreen bade her dismalaces who 
67000;1.0;Sleeping beauty is only all the bride, it mistande
67000;2.0;Sleeping beauty is?’ askeve it by enowing;
 -Land 
67000;greedy;Sleeping beauty is not near his little son; but the king’s son and the fisherman, ‘the beast was the
67000;0.5;Sleeping beauty is forth in peace had forene that he fell down for a beautiful princess, and then sh
67000;1.0;Sleeping beauty is not make her to her masten, and it was very much to know! I searched through know
67000;2.0;Sleeping beauty is how pains home was
almost, ate my ball
fallen alarmen, and
snorted.’

Dumplaying;
68000;greedy;And the mother said: ‘I wish y
68000;0.5;And see her,
and said, ‘Well, 
68000;1.0;Ah, you surely you.’ Then she

68000;2.0;Ah,’ meyserved-yes-dwied,

the
68000;greedy;Sleeping beauty is not the morning another work wa
68000;0.5;Sleeping beauty is not the matter with the work in
68000;1.0;Sleeping beauty is not expoctowady into a lamb. Th
68000;2.0;Sleeping beauty is; skersoupy was removedios white
68000;greedy;Sleeping beauty is not the morning another work was a great things, and when they came to the ground
68000;0.5;Sleeping beauty is not the best of the sea, the laws of the searly laid his caught at home and campe
68000;1.0;Sleeping beauty is also her fishies. But the first
place out of the hors!’ ‘Well ofl out; and as tho
68000;2.0;Sleeping beauty is voure spriced
stilm
Jork be RaJuBK--U-barQ-’l opling at the
spltifoor:
‘If I den.
69000;greedy;--do you will find the same th
69000;0.5;-seen in the morning, and as s
69000;1.0;--Goodam, give you?’ ‘She neve
69000;2.0;-next cat: go iny, grey crosed
69000;greedy;Sleeping beauty is not my lam, cannot help you, I 
69000;0.5;Sleeping beauty is not my horses, went the stone t
69000;1.0;Sleeping beauty is not, in the grass for three nea
69000;2.0;Sleeping beauty is Limuns
possed of, what very reg
69000;greedy;Sleeping beauty is not my lam, cannot help you, I will not be able to see him that the king’s son wa
69000;0.5;Sleeping beauty is not my princess with all the landlach grew upon, and the son mausanow can you do 
69000;1.0;Sleeping beauty is not onlyel. Prasired,’ said the oxerood: ‘Tonish!’ said he; ‘I summy and a voice,
69000;2.0;Sleeping beauty is overcrob,/   Let Hans”S’s’ it can, Crath Freder!’ When
we to popperor? ‘You the s
70000;greedy;e servant, however, said to hi
70000;0.5;e he should bring the calf wit
70000;1.0;en he was roop, he got into ea
70000;2.0;e. Swo journering their; the w
70000;greedy;Sleeping beauty is not my name.’ The second came t
70000;0.5;Sleeping beauty is not burnt them the poor work in
70000;1.0;Sleeping beauty is for than my father, I have come
70000;2.0;Sleeping beauty is no children,
and jundever’s son
70000;greedy;Sleeping beauty is not my name.’ The second came to the bank, and the seventh came to the bank, and 
70000;0.5;Sleeping beauty is sight with the party; I am sure I do not know which would take him into her chamb
70000;1.0;Sleeping beauty is for him. When the prince trying there was a man would do what he was
dead! Id wif
70000;2.0;Sleeping beauty is
earbel.’
So far will
once you sisted
ruding by and?’
Ats’sel.
Now when twogs--pya
71000;greedy;Now,’ said the fisherman, ‘I w
71000;0.5;Now, can not disponed the poor
71000;1.0;Nhough he had saved, a hounds 
71000;2.0;Nce-”lard
quite tashe!’

But t
71000;greedy;Sleeping beauty is not a fine thing that the king’
71000;0.5;Sleeping beauty is asleep, and then he
came to a r
71000;1.0;Sleeping beauty is with her hair seven little dwar
